id,statename,lganame,wardname,urban,landuse,NDVI,processed_date,geometry_x
479666485,Kaduna,Kaduna North,Shaba,Yes,farmland,0.23579543066706204,2024-03-29,"POLYGON ((7.4319527 10.5203176, 7.4335057 10.5190175, 7.4340917 10.5188131, 7.4336076 10.5212142, 7.4319527 10.5203176))"
480527473,Plateau,Mangu,Kombun,No,farmland,0.2280908608674626,2024-03-29,"POLYGON ((9.1039009 9.4645202, 9.103479 9.4640752, 9.1047805 9.4637518, 9.1044592 9.4641424, 9.1039009 9.4645202))"
482455735,Ondo,Ifedore,Ikota / Irese,Yes,farmland,0.5483971644506519,2024-03-29,"POLYGON ((5.2071902 7.2538671, 5.2071564 7.2521341, 5.2096383 7.2510772, 5.2084855 7.2540286, 5.2071902 7.2538671))"
581996581,Ondo,Ifedore,Ikota / Irese,Yes,farmland,0.3000938894566492,2024-03-29,"POLYGON ((5.1648784 7.2918028, 5.1648713 7.291543, 5.1651969 7.291536, 5.16525 7.2917712, 5.1648784 7.2918028))"
581996584,Ondo,Ifedore,Ikota / Irese,Yes,farmland,0.2614667020282678,2024-03-29,"POLYGON ((5.1656675 7.2916205, 5.1655684 7.290929, 5.1664214 7.2912098, 5.1656675 7.2916205))"
581996585,Ondo,Ifedore,Ikota / Irese,Yes,farmland,0.2606169606740361,2024-03-29,"POLYGON ((5.1643262 7.2910729, 5.1644465 7.2904972, 5.1646412 7.2905639, 5.1646978 7.2910624, 5.1643262 7.2910729))"
708423941,Ondo,Ifedore,Ikota / Irese,Yes,farmland,0.7207422377365423,2024-03-29,"POLYGON ((5.1341169 7.2999915, 5.1341289 7.2998252, 5.1343811 7.299764, 5.1343851 7.2999782, 5.1341169 7.2999915))"
482673224,Niger,Rijau,Jamaare,No,farmland,0.14800057962409438,2024-03-29,"POLYGON ((5.3001094 11.0663445, 5.3001661 11.0659242, 5.3012243 11.0663896, 5.3012137 11.0664556, 5.3001094 11.0663445))"
482680651,Niger,Rijau,Jamaare,No,farmland,0.15776666216033527,2024-03-29,"POLYGON ((5.3019556 11.0581467, 5.3018298 11.0577221, 5.3021719 11.0576218, 5.3022427 11.0581197, 5.3019556 11.0581467))"
482681527,Niger,Rijau,Jamaare,No,farmland,0.1365034965034965,2024-03-29,"POLYGON ((5.3063527 11.0558867, 5.306337 11.0555161, 5.3067735 11.0555123, 5.3067853 11.0559291, 5.3063527 11.0558867))"
482683904,Niger,Rijau,Jamaare,No,farmland,0.1526530147172242,2024-03-29,"POLYGON ((5.3112013 11.0511055, 5.3111659 11.0507697, 5.3121137 11.0504416, 5.3120822 11.0510283, 5.3112013 11.0511055))"
482685131,Niger,Rijau,Jamaare,No,farmland,0.20748638561792326,2024-03-29,"POLYGON ((5.3266526 11.0808284, 5.3267824 11.0804694, 5.3274864 11.080508, 5.3274549 11.0809094, 5.3266526 11.0808284))"
482685576,Niger,Rijau,Jamaare,No,farmland,0.17683983787750332,2024-03-29,"POLYGON ((5.3142439 11.0581121, 5.3141111 11.0576702, 5.3145419 11.0576098, 5.3145808 11.0580072, 5.3142439 11.0581121))"
484157524,Kaduna,Sabon Gari,Jama A,No,farmland,0.6902842662484577,2024-03-29,"POLYGON ((7.649982 11.1447268, 7.6493722 11.1427802, 7.6519985 11.1416394, 7.6529742 11.1433147, 7.649982 11.1447268))"
484832728,Adamawa,Song,Song Waje,No,farmland,0.15588622102767402,2024-03-29,"POLYGON ((12.6687615 9.8499842, 12.6688889 9.8493704, 12.6696322 9.8495797, 12.669303 9.8502492, 12.6687615 9.8499842))"
484832729,Adamawa,Song,Song Waje,No,farmland,0.1557737026630035,2024-03-29,"POLYGON ((12.6693809 9.850291, 12.6695578 9.84989, 12.6703365 9.8502213, 12.670163 9.850556, 12.6693809 9.850291))"
484832730,Adamawa,Song,Song Waje,No,farmland,0.15655565873742533,2024-03-29,"POLYGON ((12.6672432 9.8487846, 12.6673529 9.8475921, 12.6682023 9.8476932, 12.6681315 9.8489311, 12.6672432 9.8487846))"
484832731,Adamawa,Song,Song Waje,No,farmland,0.1558718550614093,2024-03-29,"POLYGON ((12.6691028 9.8493918, 12.6691719 9.8491755, 12.6699037 9.8493918, 12.6697898 9.8496201, 12.6691028 9.8493918))"
484832732,Adamawa,Song,Song Waje,No,farmland,0.15873468624109913,2024-03-29,"POLYGON ((12.6691497 9.8491323, 12.6691604 9.8487201, 12.6700026 9.8489156, 12.6699168 9.8493332, 12.6691497 9.8491323))"
484832733,Adamawa,Song,Song Waje,No,farmland,0.15681443998904857,2024-03-29,"POLYGON ((12.6704693 9.8496027, 12.6708341 9.8484452, 12.6715368 9.8486566, 12.6710326 9.8497031, 12.6704693 9.8496027))"
485855666,Kaduna,Chikun,Sabon Gari Nassarawa,No,farmland,0.26215072451849064,2024-03-29,"POLYGON ((7.3856734 10.4464113, 7.3924514 10.4482293, 7.3925234 10.4507517, 7.3889153 10.4493234, 7.3856734 10.4464113))"
485857910,Kaduna,Chikun,Sabon Gari Nassarawa,No,farmland,0.28847879610003097,2024-03-29,"POLYGON ((7.3711573 10.4461581, 7.3713257 10.4399537, 7.3775957 10.4437757, 7.374655 10.4432534, 7.3711573 10.4461581))"
486571345,Kaduna,Chikun,Kujama,No,farmland,0.17777674160666182,2024-03-29,"POLYGON ((7.5851541 10.544255, 7.571035 10.5321882, 7.57052 10.5283487, 7.594684 10.5349782, 7.5851541 10.544255))"
486574452,Kaduna,Chikun,Kujama,No,farmland,0.14322924936352563,2024-03-29,"POLYGON ((7.5664752 10.5192876, 7.5653809 10.5165556, 7.5676661 10.5127369, 7.5692969 10.5170724, 7.5664752 10.5192876))"
486575615,Kaduna,Chikun,Kujama,No,farmland,0.1556808642459122,2024-03-29,"POLYGON ((7.5779712 10.4624734, 7.5720918 10.4462252, 7.5870263 10.4412451, 7.6217061 10.4524265, 7.5779712 10.4624734))"
486575616,Kaduna,Chikun,Kujama,No,farmland,0.20933333560446904,2024-03-29,"POLYGON ((7.587772 10.4327302, 7.581163 10.4255762, 7.5878578 10.4178312, 7.5924712 10.4207224, 7.587772 10.4327302))"
486632770,Kaduna,Chikun,Kujama,No,farmland,0.30110580940899423,2024-03-29,"POLYGON ((7.4842094 10.548178, 7.4827664 10.5449689, 7.4832411 10.5446868, 7.4854459 10.5454647, 7.4842094 10.548178))"
486658687,Kaduna,Chikun,Kujama,No,farmland,0.26728254489720044,2024-03-29,"POLYGON ((7.4908851 10.5636248, 7.4962119 10.5643684, 7.496169 10.5651225, 7.4917219 10.565286, 7.4908851 10.5636248))"
486658688,Kaduna,Chikun,Kujama,No,farmland,0.30547332759580886,2024-03-29,"POLYGON ((7.496338 10.5652464, 7.5054146 10.5611436, 7.5060744 10.5617712, 7.4998088 10.5643394, 7.496338 10.5652464))"
486658689,Kaduna,Chikun,Kujama,No,farmland,0.28986089822306865,2024-03-29,"POLYGON ((7.5062863 10.5616842, 7.5083892 10.5594324, 7.5188981 10.5584409, 7.516071 10.5606347, 7.5062863 10.5616842))"
488847769,Kaduna,Chikun,Kujama,No,farmland,0.3513131296758062,2024-03-29,"POLYGON ((7.5316027 10.5639166, 7.5362591 10.5586009, 7.5437156 10.5555528, 7.5269142 10.572101, 7.5316027 10.5639166))"
488848947,Kaduna,Chikun,Kujama,No,farmland,0.25520872831928954,2024-03-29,"POLYGON ((7.528423 10.4984788, 7.5257985 10.4980357, 7.5371603 10.4956305, 7.5354705 10.4997342, 7.528423 10.4984788))"
489160829,Kaduna,Chikun,Kujama,No,farmland,0.34386349453341275,2024-03-29,"POLYGON ((7.5426655 10.40529, 7.53504 10.398175, 7.5526889 10.3986604, 7.5473567 10.4001272, 7.5426655 10.40529))"
489236104,Kaduna,Chikun,Kujama,No,farmland,0.306362003051297,2024-03-29,"POLYGON ((7.4993921 10.5422339, 7.5017632 10.5406728, 7.5074361 10.5413453, 7.5058643 10.5419834, 7.4993921 10.5422339))"
489236106,Kaduna,Chikun,Kujama,No,farmland,0.26256077897911434,2024-03-29,"POLYGON ((7.5593945 10.4640376, 7.5525481 10.4751747, 7.5437559 10.4635483, 7.5693723 10.4580449, 7.5593945 10.4640376))"
489248417,Kaduna,Chikun,Kujama,No,farmland,0.3061053569527964,2024-03-29,"POLYGON ((7.5279589 10.520268, 7.5565561 10.5158872, 7.561787 10.5296336, 7.5402421 10.5275793, 7.5227789 10.5211277, 7.5279589 10.520268))"
489248420,Kaduna,Chikun,Kujama,No,farmland,0.23783613251569008,2024-03-29,"POLYGON ((7.6409182 10.5078702, 7.6547155 10.4944306, 7.6555846 10.4862336, 7.6548765 10.4958864, 7.6409182 10.5078702))"
489248422,Kaduna,Chikun,Kujama,No,farmland,0.25700913836325856,2024-03-29,"POLYGON ((7.6381234 10.5049745, 7.6327804 10.4986556, 7.6316217 10.4902899, 7.6394538 10.5041622, 7.6381234 10.5049745))"
489252513,Kaduna,Chikun,Kujama,No,farmland,0.20116490989446664,2024-03-29,"POLYGON ((7.4907614 10.5450955, 7.4935616 10.5427433, 7.4993438 10.5413163, 7.4977351 10.5437137, 7.4907614 10.5450955))"
489255048,Kaduna,Chikun,Kujama,No,farmland,0.2488188435518475,2024-03-29,"POLYGON ((7.5131712 10.5046611, 7.5108243 10.5031789, 7.5202201 10.4981417, 7.5188146 10.5028888, 7.5131712 10.5046611))"
489256968,Kaduna,Chikun,Kujama,No,farmland,0.17697641957688673,2024-03-29,"POLYGON ((7.5191023 10.5245401, 7.5175161 10.5209378, 7.5220899 10.5271508, 7.5204058 10.5259641, 7.5191023 10.5245401))"
489256970,Kaduna,Chikun,Kujama,No,farmland,0.30208443133901286,2024-03-29,"POLYGON ((7.5543411 10.4965883, 7.5760939 10.4995843, 7.5735672 10.5119688, 7.5698121 10.5050066, 7.5543411 10.4965883))"
489259742,Kaduna,Chikun,Kujama,No,farmland,0.2122390145564743,2024-03-29,"POLYGON ((7.5134442 10.5193028, 7.5137137 10.5178563, 7.516923 10.5214197, 7.5142931 10.520119, 7.5134442 10.5193028))"
489259743,Kaduna,Chikun,Kujama,No,farmland,0.280034410190649,2024-03-29,"POLYGON ((7.5104273 10.5170269, 7.5112401 10.5163123, 7.5124712 10.5171746, 7.5119857 10.5176678, 7.5104273 10.5170269))"
489259744,Kaduna,Chikun,Kujama,No,farmland,0.25538687284445216,2024-03-29,"POLYGON ((7.5086195 10.5142289, 7.5081904 10.5144794, 7.5076405 10.5135854, 7.5085739 10.5134246, 7.5086195 10.5142289))"
489259745,Kaduna,Chikun,Kujama,No,farmland,0.25793356536122575,2024-03-29,"POLYGON ((7.5089722 10.5165206, 7.508291 10.5147801, 7.5086611 10.5144161, 7.5100183 10.5163993, 7.5089722 10.5165206))"
489259746,Kaduna,Chikun,Kujama,No,farmland,0.214207225354205,2024-03-29,"POLYGON ((7.5039391 10.5132953, 7.5036433 10.5114548, 7.5059668 10.5098723, 7.5078538 10.5133745, 7.5039391 10.5132953))"
489270455,Kaduna,Chikun,Kujama,No,farmland,0.1868765065669814,2024-03-29,"POLYGON ((7.5190034 10.5223777, 7.5191804 10.5202891, 7.5220289 10.5213386, 7.5213436 10.5218555, 7.5190034 10.5223777))"
486573104,Kaduna,Chikun,Rido,No,farmland,0.18840506387801173,2024-03-29,"POLYGON ((7.4693122 10.5182644, 7.4682661 10.5169881, 7.4733945 10.51568, 7.4729386 10.5170883, 7.4693122 10.5182644))"
486575615,Kaduna,Chikun,Rido,No,farmland,0.1556808642459122,2024-03-29,"POLYGON ((7.5779712 10.4624734, 7.5720918 10.4462252, 7.5870263 10.4412451, 7.6217061 10.4524265, 7.5779712 10.4624734))"
486617773,Kaduna,Chikun,Rido,No,farmland,0.20830599331526242,2024-03-29,"POLYGON ((7.4738172 10.531492, 7.4747655 10.5315731, 7.4762005 10.5360138, 7.4755244 10.5360831, 7.4738172 10.531492))"
486619679,Kaduna,Chikun,Rido,No,farmland,0.26001478180968995,2024-03-29,"POLYGON ((7.4771547 10.5379428, 7.4802768 10.5384174, 7.4804417 10.5397966, 7.4788181 10.5403259, 7.4771547 10.5379428))"
486619681,Kaduna,Chikun,Rido,No,farmland,0.2606429671699516,2024-03-29,"POLYGON ((7.4836148 10.5361522, 7.4834887 10.5348364, 7.4859054 10.5329826, 7.4860129 10.5340028, 7.4836148 10.5361522))"
486619682,Kaduna,Chikun,Rido,No,farmland,0.25049161889004,2024-03-29,"POLYGON ((7.4907629 10.5345727, 7.4897624 10.5334177, 7.4860797 10.5329536, 7.4903927 10.5319278, 7.4907629 10.5345727))"
486623124,Kaduna,Chikun,Rido,No,farmland,0.2498000823551429,2024-03-29,"POLYGON ((7.4830193 10.5417455, 7.4819409 10.5430499, 7.4792574 10.5401677, 7.4815567 10.5383298, 7.4830193 10.5417455))"
486623125,Kaduna,Chikun,Rido,No,farmland,0.3124848590049719,2024-03-29,"POLYGON ((7.482584 10.5447824, 7.4820368 10.5431659, 7.4831177 10.5420637, 7.484939 10.5440862, 7.482584 10.5447824))"
486632763,Kaduna,Chikun,Rido,No,farmland,0.22762416161541496,2024-03-29,"POLYGON ((7.4733149 10.5291668, 7.4725881 10.5276532, 7.4729126 10.5266985, 7.473834 10.5275174, 7.4733149 10.5291668))"
486632764,Kaduna,Chikun,Rido,No,farmland,0.1952048350152766,2024-03-29,"POLYGON ((7.4733827 10.5295782, 7.4743483 10.5288425, 7.4767803 10.5308387, 7.4743828 10.531554, 7.4733827 10.5295782))"
486632770,Kaduna,Chikun,Rido,No,farmland,0.30110580940899423,2024-03-29,"POLYGON ((7.4842094 10.548178, 7.4827664 10.5449689, 7.4832411 10.5446868, 7.4854459 10.5454647, 7.4842094 10.548178))"
488848947,Kaduna,Chikun,Rido,No,farmland,0.25520872831928954,2024-03-29,"POLYGON ((7.528423 10.4984788, 7.5257985 10.4980357, 7.5371603 10.4956305, 7.5354705 10.4997342, 7.528423 10.4984788))"
488852425,Kaduna,Chikun,Rido,No,farmland,0.1998841065050138,2024-03-29,"POLYGON ((7.4739071 10.5162128, 7.4733532 10.5153545, 7.4763023 10.5153492, 7.475334 10.5159029, 7.4739071 10.5162128))"
488855908,Kaduna,Chikun,Rido,No,farmland,0.22390993621400435,2024-03-29,"POLYGON ((7.4751211 10.4831464, 7.4695529 10.480083, 7.4695361 10.4787379, 7.4749736 10.4824765, 7.4751211 10.4831464))"
488858338,Kaduna,Chikun,Rido,No,farmland,0.28753239345842974,2024-03-29,"POLYGON ((7.5429428 10.4216234, 7.5436616 10.4057213, 7.5522477 10.4309484, 7.541194 10.4277856, 7.5429428 10.4216234))"
488861518,Kaduna,Chikun,Rido,No,farmland,0.2977504344868818,2024-03-29,"POLYGON ((7.4615589 10.504712, 7.4594901 10.5025783, 7.4581578 10.4993372, 7.461119 10.5019904, 7.4615589 10.504712))"
488898592,Kaduna,Chikun,Rido,No,farmland,0.3655346002826875,2024-03-29,"POLYGON ((7.4795023 10.5138877, 7.4815837 10.5121393, 7.4841104 10.5128276, 7.4834988 10.5142675, 7.4795023 10.5138877))"
488898593,Kaduna,Chikun,Rido,No,farmland,0.23309873573850526,2024-03-29,"POLYGON ((7.4761348 10.5082778, 7.4766417 10.5084696, 7.4771004 10.5108458, 7.4761482 10.5100203, 7.4761348 10.5082778))"
488899906,Kaduna,Chikun,Rido,No,farmland,0.40993994590243754,2024-03-29,"POLYGON ((7.4633648 10.5168282, 7.4625334 10.5129813, 7.4629946 10.509692, 7.467946 10.5214432, 7.4633648 10.5168282))"
489160829,Kaduna,Chikun,Rido,No,farmland,0.34386349453341275,2024-03-29,"POLYGON ((7.5426655 10.40529, 7.53504 10.398175, 7.5526889 10.3986604, 7.5473567 10.4001272, 7.5426655 10.40529))"
489236104,Kaduna,Chikun,Rido,No,farmland,0.306362003051297,2024-03-29,"POLYGON ((7.4993921 10.5422339, 7.5017632 10.5406728, 7.5074361 10.5413453, 7.5058643 10.5419834, 7.4993921 10.5422339))"
489236106,Kaduna,Chikun,Rido,No,farmland,0.26256077897911434,2024-03-29,"POLYGON ((7.5593945 10.4640376, 7.5525481 10.4751747, 7.5437559 10.4635483, 7.5693723 10.4580449, 7.5593945 10.4640376))"
489246295,Kaduna,Chikun,Rido,No,farmland,0.3584190281615347,2024-03-29,"POLYGON ((7.5042114 10.4498193, 7.5072208 10.4474031, 7.5122258 10.4461845, 7.5109652 10.4480467, 7.5042114 10.4498193))"
489246297,Kaduna,Chikun,Rido,No,farmland,0.29436385429956924,2024-03-29,"POLYGON ((7.538366 10.4470971, 7.5335889 10.4546041, 7.5232115 10.4485268, 7.5434407 10.4461634, 7.538366 10.4470971))"
489252513,Kaduna,Chikun,Rido,No,farmland,0.20116490989446664,2024-03-29,"POLYGON ((7.4907614 10.5450955, 7.4935616 10.5427433, 7.4993438 10.5413163, 7.4977351 10.5437137, 7.4907614 10.5450955))"
489252514,Kaduna,Chikun,Rido,No,farmland,0.3218701700154559,2024-03-29,"POLYGON ((7.4761541 10.5151229, 7.4761259 10.5149014, 7.4764733 10.5147484, 7.4764692 10.5150082, 7.4761541 10.5151229))"
489252516,Kaduna,Chikun,Rido,No,farmland,0.28502276137999644,2024-03-29,"POLYGON ((7.4847016 10.5128562, 7.4854419 10.5101874, 7.4911604 10.5119701, 7.4909565 10.5136579, 7.4847016 10.5128562))"
489252518,Kaduna,Chikun,Rido,No,farmland,0.22324108726077208,2024-03-29,"POLYGON ((7.4766845 10.5149713, 7.4770654 10.513236, 7.4791092 10.5134997, 7.4793989 10.5146548, 7.4766845 10.5149713))"
489255048,Kaduna,Chikun,Rido,No,farmland,0.2488188435518475,2024-03-29,"POLYGON ((7.5131712 10.5046611, 7.5108243 10.5031789, 7.5202201 10.4981417, 7.5188146 10.5028888, 7.5131712 10.5046611))"
489256968,Kaduna,Chikun,Rido,No,farmland,0.17697641957688673,2024-03-29,"POLYGON ((7.5191023 10.5245401, 7.5175161 10.5209378, 7.5220899 10.5271508, 7.5204058 10.5259641, 7.5191023 10.5245401))"
489256974,Kaduna,Chikun,Rido,No,farmland,0.305749879124777,2024-03-29,"POLYGON ((7.5168479 10.4785063, 7.5141791 10.4758952, 7.5165555 10.473321, 7.517505 10.4781476, 7.5168479 10.4785063))"
489259742,Kaduna,Chikun,Rido,No,farmland,0.2122390145564743,2024-03-29,"POLYGON ((7.5134442 10.5193028, 7.5137137 10.5178563, 7.516923 10.5214197, 7.5142931 10.520119, 7.5134442 10.5193028))"
489259743,Kaduna,Chikun,Rido,No,farmland,0.280034410190649,2024-03-29,"POLYGON ((7.5104273 10.5170269, 7.5112401 10.5163123, 7.5124712 10.5171746, 7.5119857 10.5176678, 7.5104273 10.5170269))"
489259744,Kaduna,Chikun,Rido,No,farmland,0.25538687284445216,2024-03-29,"POLYGON ((7.5086195 10.5142289, 7.5081904 10.5144794, 7.5076405 10.5135854, 7.5085739 10.5134246, 7.5086195 10.5142289))"
489259745,Kaduna,Chikun,Rido,No,farmland,0.25793356536122575,2024-03-29,"POLYGON ((7.5089722 10.5165206, 7.508291 10.5147801, 7.5086611 10.5144161, 7.5100183 10.5163993, 7.5089722 10.5165206))"
489259746,Kaduna,Chikun,Rido,No,farmland,0.214207225354205,2024-03-29,"POLYGON ((7.5039391 10.5132953, 7.5036433 10.5114548, 7.5059668 10.5098723, 7.5078538 10.5133745, 7.5039391 10.5132953))"
489270452,Kaduna,Chikun,Rido,No,farmland,0.21190101917716161,2024-03-29,"POLYGON ((7.4929414 10.5126776, 7.4925444 10.5127883, 7.4923754 10.5119945, 7.4935636 10.5118627, 7.4929414 10.5126776))"
486611469,Kaduna,Kaduna North,Kawo,Yes,farmland,0.3684694702142698,2024-03-29,"POLYGON ((7.4690728 10.5775614, 7.4695234 10.5718055, 7.4710369 10.5701946, 7.472004 10.5703264, 7.4690728 10.5775614))"
486632754,Kaduna,Kaduna North,Kawo,Yes,farmland,0.25684479964502666,2024-03-29,"POLYGON ((7.4686767 10.5713422, 7.4691032 10.5698208, 7.4705811 10.5702717, 7.4696819 10.5715716, 7.4686767 10.5713422))"
488841439,Kaduna,Kaduna North,Kawo,Yes,farmland,0.3112007855476332,2024-03-29,"POLYGON ((7.4530843 10.5773473, 7.454817 10.5762662, 7.4551338 10.5769946, 7.4545122 10.5779029, 7.4530843 10.5773473))"
488845121,Kaduna,Kaduna North,Kawo,Yes,farmland,0.3538996918619559,2024-03-29,"POLYGON ((7.4688917 10.5696686, 7.4686932 10.5689514, 7.4715256 10.5688934, 7.4706754 10.5701511, 7.4688917 10.5696686))"
486617774,Kaduna,Kaduna North,Unguwar Rimi,Yes,farmland,0.2494625800704167,2024-03-29,"POLYGON ((7.4724722 10.5330367, 7.4739432 10.5341251, 7.4750644 10.5379461, 7.4745281 10.5381524, 7.4724722 10.5330367))"
488899906,Kaduna,Kaduna North,Unguwar Rimi,Yes,farmland,0.40993994590243754,2024-03-29,"POLYGON ((7.4633648 10.5168282, 7.4625334 10.5129813, 7.4629946 10.509692, 7.467946 10.5214432, 7.4633648 10.5168282))"
486632766,Kaduna,Chikun,Narayi,Yes,farmland,0.410865831347686,2024-03-29,"POLYGON ((7.4396452 10.4863554, 7.4397699 10.4848718, 7.4409594 10.4845065, 7.4410185 10.4874367, 7.4396452 10.4863554))"
486632767,Kaduna,Chikun,Narayi,Yes,farmland,0.32357952530753786,2024-03-29,"POLYGON ((7.442084 10.4882688, 7.4410862 10.4873668, 7.4417077 10.4857992, 7.4437469 10.4870873, 7.442084 10.4882688))"
486632766,Kaduna,Kaduna South,Barnawa,Yes,farmland,0.410865831347686,2024-03-29,"POLYGON ((7.4396452 10.4863554, 7.4397699 10.4848718, 7.4409594 10.4845065, 7.4410185 10.4874367, 7.4396452 10.4863554))"
486780582,Kaduna,Kaduna North,Unguwan Dosa,Yes,farmland,0.16786106276228635,2024-03-29,"POLYGON ((7.4530475 10.5732314, 7.4527524 10.5718392, 7.4528812 10.5704259, 7.4539957 10.5706177, 7.4530475 10.5732314))"
488841439,Kaduna,Kaduna North,Unguwan Dosa,Yes,farmland,0.3112007855476332,2024-03-29,"POLYGON ((7.4530843 10.5773473, 7.454817 10.5762662, 7.4551338 10.5769946, 7.4545122 10.5779029, 7.4530843 10.5773473))"
486820660,Kaduna,Kaduna North,Unguwar Shanu,Yes,farmland,0.36272806889155823,2024-03-29,"POLYGON ((7.4368925 10.5516689, 7.4324635 10.5520341, 7.4248876 10.5487011, 7.4306611 10.5489886, 7.4368925 10.5516689))"
487488109,Borno,Magumeri,Ngamma,No,farmland,0.1733464241169292,2024-03-29,"POLYGON ((12.6436948 12.310861, 12.6410821 12.2987958, 12.6571276 12.2984057, 12.6559046 12.3077141, 12.6436948 12.310861))"
487502113,Borno,Jere,Khaddamari,No,farmland,0.2380963024308809,2024-03-29,"POLYGON ((13.2376863 11.9286898, 13.238334 11.9281946, 13.2390135 11.9291192, 13.238741 11.9291919, 13.2376863 11.9286898))"
860209300,Borno,Jere,Khaddamari,No,farmland,0.383447763161495,2024-03-29,"POLYGON ((13.2482407 11.9323545, 13.2503884 11.9266422, 13.2576543 11.9311215, 13.2531083 11.9328641, 13.2482407 11.9323545))"
860209301,Borno,Jere,Khaddamari,No,farmland,0.4743303978724962,2024-03-29,"POLYGON ((13.2482857 11.9287245, 13.2474949 11.9277809, 13.2490252 11.9254971, 13.2502662 11.9263528, 13.2482857 11.9287245))"
860209302,Borno,Jere,Khaddamari,No,farmland,0.5660962500630562,2024-03-29,"POLYGON ((13.2482022 11.9259187, 13.2452315 11.9254217, 13.2445692 11.9244748, 13.2453987 11.9232055, 13.2482022 11.9259187))"
860209303,Borno,Jere,Khaddamari,No,farmland,0.5092836958820159,2024-03-29,"POLYGON ((13.2421511 11.9373439, 13.2431528 11.9363527, 13.2435695 11.9378003, 13.2429196 11.9376432, 13.2421511 11.9373439))"
860209342,Borno,Jere,Khaddamari,No,farmland,0.4428222074553401,2024-03-29,"POLYGON ((13.2435543 11.9383203, 13.2436384 11.9378564, 13.2457259 11.9381781, 13.2452977 11.938814, 13.2435543 11.9383203))"
487507347,Benue,Gboko,Mbatan,No,farmland,0.22129683273027803,2024-03-29,"POLYGON ((8.8267795 7.3443532, 8.8270137 7.3437848, 8.8279811 7.3442432, 8.8277161 7.3448849, 8.8267795 7.3443532))"
487507350,Benue,Gboko,Mbatan,No,farmland,0.09742499526266754,2024-03-29,"POLYGON ((8.837271 7.3652841, 8.8373341 7.3651632, 8.8377711 7.3653668, 8.8376979 7.3654797, 8.837271 7.3652841))"
488680498,Kaduna,Kaduna South,Sabon Gari North,Yes,farmland,0.0791965982056273,2024-03-29,"POLYGON ((7.3937561 10.5213625, 7.393325 10.5202094, 7.3940043 10.5200855, 7.3945991 10.5211575, 7.3937561 10.5213625))"
488899906,Kaduna,Kaduna North,Kabala,Yes,farmland,0.40993994590243754,2024-03-29,"POLYGON ((7.4633648 10.5168282, 7.4625334 10.5129813, 7.4629946 10.509692, 7.467946 10.5214432, 7.4633648 10.5168282))"
489250626,Kaduna,Kaduna South,Sabon Gari West,Yes,farmland,0.23557088894925082,2024-03-29,"POLYGON ((7.3500514 10.4929864, 7.3365095 10.4926594, 7.3784405 10.4909075, 7.3561239 10.4934506, 7.3500514 10.4929864))"
489289319,Kaduna,Igabi,Kwarau,No,farmland,0.21780860641778743,2024-03-29,"POLYGON ((7.5569576 10.5965419, 7.5648451 10.6050026, 7.5764939 10.6025138, 7.580646 10.6046651, 7.5801936 10.6060555, 7.5620833 10.6056877, 7.5569576 10.5965419))"
491826366,Borno,Monguno,Kaguram,No,farmland,0.1480000393506268,2024-03-29,"POLYGON ((13.6878812 12.6402493, 13.6882889 12.6390716, 13.6896408 12.6400975, 13.6894584 12.6408827, 13.6878812 12.6402493))"
491826367,Borno,Monguno,Kaguram,No,farmland,0.15499451287683896,2024-03-29,"POLYGON ((13.6854136 12.6403854, 13.6861646 12.6400923, 13.6851454 12.643301, 13.6844748 12.6418039, 13.6854136 12.6403854))"
491941061,Yobe,Bursari,Bayamari,No,farmland,0.13809893729498438,2024-03-29,"POLYGON ((11.5527568 12.7114103, 11.5530495 12.7106172, 11.5535455 12.7108194, 11.553261 12.7116047, 11.5527568 12.7114103))"
491941062,Yobe,Bursari,Bayamari,No,farmland,0.13617752904864652,2024-03-29,"POLYGON ((11.5534256 12.7111504, 11.5535455 12.7108194, 11.5540903 12.7109939, 11.5539724 12.7113032, 11.5534256 12.7111504))"
491941063,Yobe,Bursari,Bayamari,No,farmland,0.13562621674237507,2024-03-29,"POLYGON ((11.5531918 12.7118545, 11.553384 12.7112651, 11.5539846 12.7114658, 11.5538423 12.7120806, 11.5531918 12.7118545))"
491941064,Yobe,Bursari,Bayamari,No,farmland,0.1414317672315991,2024-03-29,"POLYGON ((11.5530861 12.7121718, 11.5538423 12.7120806, 11.5537854 12.712719, 11.5534358 12.7126556, 11.5530861 12.7121718))"
492618014,Niger,Rijau,Tunga Magajiya,No,farmland,0.09792244794914755,2024-03-29,"POLYGON ((5.2416416 11.2327372, 5.2416737 11.2322873, 5.2420868 11.2323334, 5.2419661 11.2328043, 5.2416416 11.2327372))"
492624428,Niger,Rijau,Sabon Gari Wuse,No,farmland,0.15532826016366869,2024-03-29,"POLYGON ((5.2082038 11.2030701, 5.2081421 11.2026965, 5.2089601 11.2027965, 5.2087268 11.203228, 5.2082038 11.2030701))"
492624429,Niger,Rijau,Sabon Gari Wuse,No,farmland,0.17063020214030916,2024-03-29,"POLYGON ((5.2078739 11.2033016, 5.2076754 11.2032411, 5.207721 11.2030833, 5.2079409 11.203149, 5.2078739 11.2033016))"
492624430,Niger,Rijau,Sabon Gari Wuse,No,farmland,0.17063020214030916,2024-03-29,"POLYGON ((5.2080455 11.2037279, 5.2081474 11.2032832, 5.2084291 11.2033516, 5.2082708 11.203791, 5.2080455 11.2037279))"
